booking_id,guest_id,booking_date,check_in_date,lead_time_days,length_of_stay,channel_id,policy_id,status,cancellation_date,cancellation_reason_code,adr_usd,gross_revenue_usd,deposit_paid_usd,penalty_charged_usd
BKG_000200,GST_02309,2024-07-23,2024-07-24,1,1,CH_03,POL_05,Checked-In,,,278.46,278.46,0.0,0.0
BKG_000201,GST_02248,2024-08-03,2024-08-19,16,3,CH_01,POL_02,Cancelled,2024-08-17,RSN_01,311.16,933.48,0.0,0.0
BKG_000202,GST_00728,2024-06-20,2024-06-23,3,4,CH_01,POL_02,Checked-In,,,322.31,1289.24,0.0,0.0
BKG_000203,GST_00804,2024-11-20,2024-11-26,6,4,CH_05,POL_01,Cancelled,2024-11-25,RSN_02,240.27,961.08,0.0,961.08
BKG_000204,GST_01024,2025-04-18,2025-05-13,25,5,CH_01,POL_02,Cancelled,2025-04-30,RSN_06,332.76,1663.8,0.0,0.0
BKG_000205,GST_02446,2024-06-06,2024-07-14,38,3,CH_02,POL_02,Cancelled,2024-06-28,RSN_02,335.09,1005.27,0.0,0.0
BKG_000206,GST_01974,2024-01-17,2024-03-07,50,7,CH_03,POL_03,Checked-In,,,344.15,2409.05,2409.05,0.0
BKG_000207,GST_00344,2025-02-03,2025-02-07,4,3,CH_02,POL_01,Checked-In,,,226.91,680.73,0.0,0.0
BKG_000208,GST_01448,2024-01-21,2024-03-29,68,2,CH_01,POL_01,Checked-In,,,285.07,570.14,0.0,0.0
BKG_000209,GST_01090,2025-03-12,2025-03-13,1,3,CH_04,POL_03,Checked-In,,,135.34,406.02,406.02,0.0
BKG_000210,GST_02274,2025-04-07,2025-04-20,13,5,CH_03,POL_01,Cancelled,2025-04-17,RSN_02,215.38,1076.9,0.0,0.0
BKG_000211,GST_01760,2024-09-29,2024-10-14,15,2,CH_01,POL_01,Cancelled,2024-10-09,RSN_01,278.39,556.78,0.0,0.0
BKG_000212,GST_01938,2024-02-06,2024-03-02,25,4,CH_06,POL_02,Checked-In,,,103.45,413.8,0.0,0.0
BKG_000213,GST_02101,2024-08-22,2024-11-20,90,5,CH_04,POL_03,Checked-In,,,120.84,604.2,604.2,0.0
BKG_000214,GST_00415,2025-04-07,2025-05-20,43,2,CH_02,POL_03,Checked-In,,,268.83,537.66,537.66,0.0
BKG_000215,GST_00059,2025-05-18,2025-06-30,80,5,CH_01,POL_04,Checked-In,,,87.42,437.1,131.13,0.0
BKG_000216,GST_01738,2025-04-27,2025-05-01,4,4,CH_01,POL_03,Checked-In,,,263.59,1054.36,1054.36,0.0
BKG_000217,GST_00021,2024-06-19,2024-09-17,90,4,CH_02,POL_05,Checked-In,,,277.08,1108.32,0.0,0.0
BKG_000218,GST_01093,2024-09-16,2024-09-18,2,3,CH_01,POL_02,Cancelled,2024-09-17,RSN_02,161.71,485.13,0.0,485.13
BKG_000219,GST_02274,2024-08-01,2024-08-02,1,6,CH_03,POL_02,Checked-In,,,217.09,1302.54,0.0,0.0
BKG_000220,GST_01504,2024-08-09,2024-11-23,106,1,CH_05,POL_04,Checked-In,,,128.28,128.28,38.48,0.0
BKG_000221,GST_00229,2024-10-06,2024-10-11,5,14,CH_01,POL_02,Checked-In,,,328.57,4599.98,0.0,0.0
BKG_000222,GST_00844,2024-11-08,2025-01-10,63,4,CH_01,POL_04,Checked-In,,,150.92,603.68,181.1,0.0
BKG_000223,GST_02164,2024-02-11,2024-02-17,6,2,CH_02,POL_01,Checked-In,,,124.63,249.26,0.0,0.0
BKG_000224,GST_02148,2024-09-17,2024-09-20,3,2,CH_03,POL_03,Checked-In,,,360.65,721.3,721.3,0.0
BKG_000225,GST_01959,2024-07-08,2024-07-18,10,1,CH_01,POL_05,Checked-In,,,175.83,175.83,0.0,0.0
BKG_000226,GST_02457,2024-01-07,2024-01-21,14,1,CH_02,POL_02,No-Show,,RSN_06,135.27,135.27,0.0,108.22
BKG_000227,GST_02428,2025-04-15,2025-05-30,45,7,CH_01,POL_02,Cancelled,2025-05-02,RSN_01,284.37,1990.59,0.0,0.0
BKG_000228,GST_00234,2025-02-06,2025-03-23,45,2,CH_02,POL_01,Checked-In,,,99.05,198.1,0.0,0.0
BKG_000229,GST_00284,2024-07-31,2024-08-23,23,14,CH_05,POL_02,Checked-In,,,131.46,1840.44,0.0,0.0
BKG_000230,GST_01490,2025-04-03,2025-06-12,70,1,CH_05,POL_02,Cancelled,2025-06-10,RSN_03,334.04,334.04,0.0,0.0
BKG_000231,GST_01373,2024-08-12,2024-09-18,37,10,CH_04,POL_03,Checked-In,,,309.36,3093.6,3093.6,0.0
BKG_000232,GST_01151,2024-04-13,2024-05-16,33,3,CH_01,POL_02,Checked-In,,,118.24,354.72,0.0,0.0
BKG_000233,GST_00785,2024-10-24,2024-11-06,13,1,CH_02,POL_05,Checked-In,,,314.39,314.39,0.0,0.0
BKG_000234,GST_01305,2024-11-18,2024-11-27,9,1,CH_04,POL_03,Checked-In,,,199.52,199.52,199.52,0.0
BKG_000235,GST_00235,2024-10-28,2024-11-07,10,3,CH_02,POL_02,Checked-In,,,298.38,895.14,0.0,0.0
BKG_000236,GST_02321,2024-06-09,2024-06-24,15,4,CH_01,POL_01,Cancelled,2024-06-15,RSN_03,275.35,1101.4,0.0,0.0
BKG_000237,GST_00115,2024-04-30,2024-05-09,9,1,CH_02,POL_02,Cancelled,2024-05-02,RSN_05,165.16,165.16,0.0,0.0
BKG_000238,GST_00689,2024-06-25,2024-09-11,78,2,CH_01,POL_02,Checked-In,,,113.94,227.88,0.0,0.0
BKG_000239,GST_02433,2024-02-25,2024-03-25,29,7,CH_03,POL_01,Checked-In,,,251.57,1760.99,0.0,0.0
BKG_000240,GST_00708,2024-03-20,2024-04-30,41,3,CH_03,POL_02,No-Show,,RSN_06,127.34,382.02,0.0,305.62
BKG_000241,GST_01019,2024-08-18,2024-10-08,51,10,CH_03,POL_03,Cancelled,2024-10-04,RSN_02,261.87,2618.7,2618.7,2618.7
BKG_000242,GST_00657,2024-05-09,2024-05-22,13,3,CH_03,POL_02,Checked-In,,,216.0,648.0,0.0,0.0
BKG_000243,GST_01706,2024-05-19,2024-06-08,20,2,CH_03,POL_04,Checked-In,,,301.28,602.56,180.77,0.0
BKG_000244,GST_01055,2024-08-27,2024-08-29,2,1,CH_01,POL_03,Checked-In,,,320.86,320.86,320.86,0.0
BKG_000245,GST_00422,2025-04-24,2025-05-11,17,5,CH_01,POL_02,Checked-In,,,210.86,1054.3,0.0,0.0
BKG_000246,GST_01313,2024-12-02,2025-03-02,90,2,CH_02,POL_02,Checked-In,,,342.51,685.02,0.0,0.0
BKG_000247,GST_00881,2024-09-10,2024-09-15,5,6,CH_01,POL_04,Checked-In,,,181.43,1088.58,326.57,0.0
BKG_000248,GST_00617,2025-03-19,2025-05-17,59,2,CH_01,POL_02,Cancelled,2025-05-15,RSN_02,359.88,719.76,0.0,0.0
BKG_000249,GST_00236,2025-03-02,2025-03-05,3,2,CH_03,POL_01,Checked-In,,,184.56,369.12,0.0,0.0
BKG_000250,GST_02144,2024-03-26,2024-04-22,27,2,CH_02,POL_01,Cancelled,2024-04-11,RSN_06,259.78,519.56,0.0,0.0
BKG_000251,GST_02269,2025-03-13,2025-03-20,7,1,CH_04,POL_01,Checked-In,,,225.58,225.58,0.0,0.0
BKG_000252,GST_01910,2024-04-13,2024-04-25,12,2,CH_03,POL_01,Checked-In,,,88.87,177.74,0.0,0.0
BKG_000253,GST_02071,2024-04-27,2024-05-17,20,3,CH_01,POL_01,Checked-In,,,265.24,795.72,0.0,0.0
BKG_000254,GST_00827,2025-01-28,2025-02-11,14,4,CH_05,POL_02,Checked-In,,,335.58,1342.32,0.0,0.0
BKG_000255,GST_01727,2024-09-23,2024-10-14,21,10,CH_03,POL_05,Checked-In,,,111.61,1116.1,0.0,0.0
BKG_000256,GST_01974,2024-07-22,2024-07-25,3,3,CH_02,POL_03,Checked-In,,,132.61,397.83,397.83,0.0
BKG_000257,GST_01224,2024-08-27,2024-10-27,61,2,CH_02,POL_04,Checked-In,,,176.78,353.56,106.07,0.0
BKG_000258,GST_00878,2024-05-08,2024-05-18,10,3,CH_05,POL_02,Checked-In,,,243.72,731.16,0.0,0.0
BKG_000259,GST_02142,2024-11-22,2024-11-24,2,3,CH_01,POL_01,Cancelled,2024-11-22,RSN_05,317.13,951.39,0.0,951.39
BKG_000260,GST_02026,2024-08-16,2024-08-18,2,5,CH_05,POL_04,Checked-In,,,157.17,785.85,235.75,0.0
BKG_000261,GST_01922,2024-12-24,2025-03-14,80,1,CH_01,POL_01,Cancelled,2025-03-08,RSN_06,130.46,130.46,0.0,0.0
BKG_000262,GST_01660,2024-03-17,2024-05-15,59,2,CH_01,POL_01,Cancelled,2024-05-12,RSN_02,329.83,659.66,0.0,0.0
BKG_000263,GST_00359,2024-11-19,2024-11-24,5,5,CH_06,POL_02,Checked-In,,,113.58,567.9,0.0,0.0
BKG_000264,GST_01151,2024-07-11,2024-07-25,14,1,CH_02,POL_02,Checked-In,,,238.13,238.13,0.0,0.0
BKG_000265,GST_01076,2025-04-10,2025-04-11,1,2,CH_03,POL_01,Checked-In,,,317.98,635.96,0.0,0.0
BKG_000266,GST_00598,2025-05-23,2025-05-28,5,3,CH_01,POL_02,Cancelled,2025-05-26,RSN_02,231.23,693.69,0.0,0.0
BKG_000267,GST_02209,2024-09-26,2024-09-30,4,4,CH_06,POL_04,Checked-In,,,181.58,726.32,217.9,0.0
BKG_000268,GST_00520,2024-12-09,2024-12-23,14,4,CH_05,POL_04,Checked-In,,,198.16,792.64,237.79,0.0
BKG_000269,GST_02161,2024-03-31,2024-05-09,39,2,CH_01,POL_02,Checked-In,,,267.68,535.36,0.0,0.0
BKG_000270,GST_00627,2024-11-14,2024-11-28,14,2,CH_05,POL_01,Cancelled,2024-11-21,RSN_03,323.52,647.04,0.0,0.0
BKG_000271,GST_01876,2025-03-23,2025-04-25,33,3,CH_01,POL_01,Checked-In,,,332.87,998.61,0.0,0.0
BKG_000272,GST_00023,2024-06-03,2024-07-02,29,2,CH_01,POL_01,Cancelled,2024-06-21,RSN_02,133.91,267.82,0.0,0.0
BKG_000273,GST_02099,2024-06-24,2024-07-09,15,4,CH_04,POL_04,No-Show,,RSN_06,157.18,628.72,188.62,628.72
BKG_000274,GST_02316,2024-06-18,2024-07-16,28,3,CH_05,POL_02,Cancelled,2024-07-14,RSN_02,335.92,1007.76,0.0,0.0
BKG_000275,GST_01311,2024-09-09,2024-09-11,2,3,CH_04,POL_04,Checked-In,,,321.58,964.74,289.42,0.0
BKG_000276,GST_01227,2024-05-17,2024-05-22,5,6,CH_02,POL_01,Checked-In,,,190.36,1142.16,0.0,0.0
BKG_000277,GST_00514,2024-03-24,2024-04-04,11,2,CH_02,POL_01,Checked-In,,,234.52,469.04,0.0,0.0
BKG_000278,GST_00769,2025-04-11,2025-04-20,9,5,CH_05,POL_04,Checked-In,,,309.1,1545.5,463.65,0.0
BKG_000279,GST_01665,2024-10-12,2024-10-19,7,4,CH_05,POL_01,Cancelled,2024-10-14,RSN_02,257.69,1030.76,0.0,0.0
BKG_000280,GST_02486,2024-12-01,2024-12-08,7,6,CH_04,POL_01,Checked-In,,,245.28,1471.68,0.0,0.0
BKG_000281,GST_01590,2024-10-21,2024-10-29,8,4,CH_01,POL_04,Cancelled,2024-10-26,RSN_02,192.12,768.48,230.54,384.24
BKG_000282,GST_00426,2025-02-19,2025-03-17,26,2,CH_03,POL_02,Checked-In,,,86.71,173.42,0.0,0.0
BKG_000283,GST_00967,2024-11-03,2024-11-09,6,3,CH_05,POL_04,Checked-In,,,160.63,481.89,144.57,0.0
BKG_000284,GST_01916,2024-06-16,2024-06-25,9,3,CH_02,POL_01,Checked-In,,,83.4,250.2,0.0,0.0
BKG_000285,GST_00646,2024-02-17,2024-02-29,12,2,CH_01,POL_04,Checked-In,,,303.45,606.9,182.07,0.0
BKG_000286,GST_02213,2024-05-04,2024-05-23,19,1,CH_02,POL_01,No-Show,,RSN_06,297.96,297.96,0.0,238.37
BKG_000287,GST_01106,2024-12-28,2025-02-21,55,2,CH_01,POL_02,No-Show,,RSN_06,81.03,162.06,0.0,129.65
BKG_000288,GST_01491,2024-07-19,2024-08-05,17,6,CH_02,POL_05,Cancelled,2024-07-19,RSN_02,100.0,600.0,0.0,0.0
BKG_000289,GST_01641,2025-05-20,2025-06-06,17,2,CH_01,POL_01,Checked-In,,,305.95,611.9,0.0,0.0
BKG_000290,GST_01186,2024-07-09,2024-07-22,13,1,CH_03,POL_03,Checked-In,,,342.58,342.58,342.58,0.0
BKG_000291,GST_01466,2024-01-14,2024-01-29,15,4,CH_01,POL_01,Checked-In,,,297.81,1191.24,0.0,0.0
BKG_000292,GST_00716,2024-04-13,2024-04-17,4,1,CH_02,POL_02,Checked-In,,,195.05,195.05,0.0,0.0
BKG_000293,GST_00277,2024-03-05,2024-03-24,19,2,CH_02,POL_04,No-Show,,RSN_06,343.98,687.96,206.39,687.96
BKG_000294,GST_00545,2024-12-19,2024-12-30,11,2,CH_01,POL_01,Cancelled,2024-12-19,RSN_01,182.23,364.46,0.0,0.0
BKG_000295,GST_01834,2024-04-08,2024-04-24,16,5,CH_05,POL_05,Cancelled,2024-04-21,RSN_01,232.51,1162.55,0.0,1162.55
BKG_000296,GST_01937,2024-01-20,2024-02-22,33,3,CH_01,POL_02,Cancelled,2024-01-26,RSN_05,241.36,724.08,0.0,0.0
BKG_000297,GST_00802,2024-02-12,2024-03-13,30,5,CH_01,POL_01,Checked-In,,,113.6,568.0,0.0,0.0
BKG_000298,GST_02049,2025-03-07,2025-04-15,39,2,CH_02,POL_05,Checked-In,,,218.1,436.2,0.0,0.0
BKG_000299,GST_01163,2024-10-25,2025-01-02,69,7,CH_01,POL_01,Checked-In,,,390.14,2730.98,0.0,0.0
BKG_000300,GST_01578,2024-03-08,2024-03-23,15,3,CH_05,POL_02,Checked-In,,,292.88,878.64,0.0,0.0
BKG_000301,GST_01203,2025-04-21,2025-05-11,20,2,CH_05,POL_03,Checked-In,,,357.97,715.94,715.94,0.0
BKG_000302,GST_00531,2024-06-07,2024-06-09,2,3,CH_02,POL_02,Checked-In,,,259.69,779.07,0.0,0.0
BKG_000303,GST_00668,2025-02-22,2025-03-06,12,4,CH_02,POL_02,Checked-In,,,209.14,836.56,0.0,0.0
BKG_000304,GST_01254,2024-04-05,2024-04-19,14,4,CH_01,POL_01,Checked-In,,,224.63,898.52,0.0,0.0
BKG_000305,GST_00382,2024-05-17,2024-05-18,1,7,CH_01,POL_04,Checked-In,,,283.83,1986.81,596.04,0.0
BKG_000306,GST_01987,2024-10-11,2024-12-04,54,2,CH_02,POL_05,Cancelled,2024-11-16,RSN_02,80.99,161.98,0.0,0.0
BKG_000307,GST_00253,2024-01-19,2024-02-28,40,4,CH_04,POL_04,Checked-In,,,154.0,616.0,184.8,0.0
BKG_000308,GST_01678,2025-05-13,2025-05-23,10,7,CH_01,POL_01,Cancelled,2025-05-19,RSN_04,255.08,1785.56,0.0,0.0
BKG_000309,GST_00870,2024-02-16,2024-03-21,34,6,CH_01,POL_04,Cancelled,2024-02-27,RSN_02,228.35,1370.1,411.03,0.0
BKG_000310,GST_00077,2025-02-13,2025-02-21,8,1,CH_02,POL_01,No-Show,,RSN_06,208.3,208.3,0.0,166.64
BKG_000311,GST_01466,2024-09-01,2024-09-11,10,5,CH_02,POL_02,Checked-In,,,81.27,406.35,0.0,0.0
BKG_000312,GST_02400,2024-05-31,2024-06-03,3,2,CH_05,POL_01,Cancelled,2024-06-01,RSN_01,207.92,415.84,0.0,415.84
BKG_000313,GST_01292,2024-01-16,2024-02-06,21,3,CH_01,POL_02,Checked-In,,,166.14,498.42,0.0,0.0
BKG_000314,GST_01822,2024-11-27,2024-12-18,21,2,CH_01,POL_04,Checked-In,,,258.33,516.66,155.0,0.0
BKG_000315,GST_01295,2024-03-04,2024-03-06,2,3,CH_03,POL_03,Checked-In,,,303.54,910.62,910.62,0.0
BKG_000316,GST_01337,2024-03-06,2024-03-21,15,4,CH_02,POL_02,Checked-In,,,316.9,1267.6,0.0,0.0
BKG_000317,GST_00061,2024-09-28,2024-10-08,10,6,CH_05,POL_02,Cancelled,2024-09-29,RSN_02,123.1,738.6,0.0,0.0
BKG_000318,GST_00338,2024-01-10,2024-01-19,9,4,CH_01,POL_01,Cancelled,2024-01-15,RSN_02,287.03,1148.12,0.0,0.0
BKG_000319,GST_01507,2024-04-20,2024-04-21,1,2,CH_01,POL_01,Cancelled,2024-04-20,RSN_02,171.06,342.12,0.0,342.12
BKG_000320,GST_02057,2024-01-13,2024-01-15,2,2,CH_04,POL_03,Checked-In,,,339.09,678.18,678.18,0.0
BKG_000321,GST_00653,2024-10-26,2025-01-18,84,2,CH_01,POL_03,Checked-In,,,261.98,523.96,523.96,0.0
BKG_000322,GST_01389,2024-12-29,2025-02-07,40,7,CH_06,POL_02,Cancelled,2025-01-14,RSN_02,151.83,1062.81,0.0,0.0
BKG_000323,GST_00126,2024-11-01,2024-12-25,54,2,CH_04,POL_01,Checked-In,,,211.51,423.02,0.0,0.0
BKG_000324,GST_01864,2025-01-23,2025-01-31,8,3,CH_01,POL_02,Cancelled,2025-01-26,RSN_02,202.88,608.64,0.0,0.0
BKG_000325,GST_01424,2024-07-25,2024-08-09,15,4,CH_04,POL_02,Checked-In,,,89.26,357.04,0.0,0.0
BKG_000326,GST_01307,2024-03-14,2024-03-19,5,2,CH_02,POL_03,Checked-In,,,216.0,432.0,432.0,0.0
BKG_000327,GST_01345,2024-11-19,2024-12-07,18,4,CH_03,POL_04,Checked-In,,,315.24,1260.96,378.29,0.0
BKG_000328,GST_00719,2024-07-12,2024-08-02,21,1,CH_03,POL_03,Checked-In,,,103.16,103.16,103.16,0.0
BKG_000329,GST_00585,2024-02-21,2024-03-21,29,3,CH_01,POL_01,Checked-In,,,306.36,919.08,0.0,0.0
BKG_000330,GST_00743,2024-04-13,2024-04-21,8,14,CH_06,POL_02,Checked-In,,,232.36,3253.04,0.0,0.0
BKG_000331,GST_00105,2024-09-22,2024-10-08,16,10,CH_04,POL_02,Checked-In,,,265.87,2658.7,0.0,0.0
BKG_000332,GST_01749,2024-04-10,2024-05-28,48,5,CH_01,POL_03,Checked-In,,,325.02,1625.1,1625.1,0.0
BKG_000333,GST_00317,2024-06-16,2024-07-02,16,6,CH_02,POL_02,Checked-In,,,155.1,930.6,0.0,0.0
BKG_000334,GST_01010,2025-04-10,2025-04-20,10,3,CH_03,POL_01,Checked-In,,,307.35,922.05,0.0,0.0
BKG_000335,GST_02361,2024-12-30,2025-01-19,20,4,CH_01,POL_05,Checked-In,,,318.08,1272.32,0.0,0.0
BKG_000336,GST_00180,2025-04-24,2025-05-14,20,4,CH_05,POL_02,Checked-In,,,162.67,650.68,0.0,0.0
BKG_000337,GST_01107,2024-08-12,2024-08-18,6,2,CH_05,POL_02,Checked-In,,,182.58,365.16,0.0,0.0
BKG_000338,GST_02438,2024-08-31,2024-09-07,7,4,CH_01,POL_04,Checked-In,,,218.24,872.96,261.89,0.0
BKG_000339,GST_02016,2024-11-04,2024-12-14,40,3,CH_01,POL_01,Checked-In,,,351.39,1054.17,0.0,0.0
BKG_000340,GST_00787,2024-05-28,2024-06-25,28,1,CH_02,POL_05,Cancelled,2024-06-10,RSN_01,136.84,136.84,0.0,0.0
BKG_000341,GST_01597,2024-05-02,2024-06-01,30,2,CH_06,POL_03,Checked-In,,,237.07,474.14,474.14,0.0
BKG_000342,GST_00794,2024-04-08,2024-04-11,3,5,CH_04,POL_04,Cancelled,2024-04-10,RSN_02,151.02,755.1,226.53,377.55
BKG_000343,GST_00550,2024-04-23,2024-05-20,27,4,CH_05,POL_01,Cancelled,2024-05-06,RSN_02,159.2,636.8,0.0,0.0
BKG_000344,GST_02259,2024-10-13,2024-10-24,11,7,CH_05,POL_04,Checked-In,,,310.65,2174.55,652.37,0.0
BKG_000345,GST_00681,2024-07-21,2024-07-24,3,1,CH_01,POL_02,No-Show,,RSN_06,198.44,198.44,0.0,158.75
BKG_000346,GST_01404,2024-12-30,2025-03-09,69,2,CH_05,POL_02,Checked-In,,,189.92,379.84,0.0,0.0
BKG_000347,GST_02256,2024-05-03,2024-05-10,7,6,CH_02,POL_01,Cancelled,2024-05-04,RSN_06,124.44,746.64,0.0,0.0
BKG_000348,GST_01742,2024-12-21,2025-01-06,16,2,CH_01,POL_03,Checked-In,,,123.98,247.96,247.96,0.0
BKG_000349,GST_01912,2025-05-30,2025-06-30,39,7,CH_01,POL_05,Checked-In,,,229.13,1603.91,0.0,0.0
BKG_000350,GST_01592,2024-08-27,2024-10-18,52,5,CH_02,POL_04,Checked-In,,,224.79,1123.95,337.19,0.0
BKG_000351,GST_00805,2025-03-06,2025-04-21,46,1,CH_01,POL_01,Checked-In,,,99.37,99.37,0.0,0.0
BKG_000352,GST_02108,2025-01-31,2025-03-01,29,4,CH_03,POL_01,Checked-In,,,272.9,1091.6,0.0,0.0
BKG_000353,GST_00383,2024-06-06,2024-07-15,39,7,CH_06,POL_03,Checked-In,,,339.7,2377.9,2377.9,0.0
BKG_000354,GST_00902,2025-03-24,2025-04-07,14,1,CH_06,POL_02,Checked-In,,,178.31,178.31,0.0,0.0
BKG_000355,GST_01026,2024-05-24,2024-06-05,12,2,CH_05,POL_01,Cancelled,2024-06-01,RSN_05,304.91,609.82,0.0,0.0
BKG_000356,GST_00046,2024-06-18,2024-07-03,15,2,CH_02,POL_01,No-Show,,RSN_06,90.61,181.22,0.0,144.98
BKG_000357,GST_00738,2024-03-05,2024-03-13,8,6,CH_01,POL_02,Checked-In,,,136.12,816.72,0.0,0.0
BKG_000358,GST_00214,2024-03-14,2024-04-05,22,2,CH_01,POL_02,Checked-In,,,130.86,261.72,0.0,0.0
BKG_000359,GST_01205,2024-12-06,2024-12-12,6,1,CH_01,POL_03,Checked-In,,,334.89,334.89,334.89,0.0
BKG_000360,GST_01846,2025-01-17,2025-01-29,12,1,CH_01,POL_02,Cancelled,2025-01-22,RSN_03,289.88,289.88,0.0,0.0
BKG_000361,GST_00644,2024-12-01,2024-12-17,16,1,CH_04,POL_05,No-Show,,RSN_06,133.22,133.22,0.0,106.58
BKG_000362,GST_02111,2025-05-18,2025-05-25,7,4,CH_02,POL_01,Cancelled,2025-05-19,RSN_02,133.78,535.12,0.0,0.0
BKG_000363,GST_00464,2025-01-13,2025-02-05,23,4,CH_01,POL_02,Checked-In,,,101.25,405.0,0.0,0.0
BKG_000364,GST_02243,2024-10-01,2024-10-25,24,4,CH_02,POL_04,Cancelled,2024-10-10,RSN_02,236.54,946.16,283.85,0.0
BKG_000365,GST_01486,2024-03-20,2024-03-21,1,2,CH_04,POL_01,Checked-In,,,239.11,478.22,0.0,0.0
BKG_000366,GST_01973,2025-04-08,2025-04-12,4,6,CH_03,POL_02,Checked-In,,,293.11,1758.66,0.0,0.0
BKG_000367,GST_00023,2024-08-22,2024-08-27,5,4,CH_06,POL_02,Checked-In,,,194.53,778.12,0.0,0.0
BKG_000368,GST_00311,2024-09-13,2024-10-18,35,3,CH_03,POL_02,Checked-In,,,137.1,411.3,0.0,0.0
BKG_000369,GST_02280,2024-03-08,2024-03-18,10,3,CH_02,POL_02,Checked-In,,,163.6,490.8,0.0,0.0
BKG_000370,GST_01002,2024-07-02,2024-07-27,25,2,CH_01,POL_02,Cancelled,2024-07-13,RSN_05,338.36,676.72,0.0,0.0
BKG_000371,GST_00601,2025-02-20,2025-02-21,1,7,CH_04,POL_03,Checked-In,,,338.02,2366.14,2366.14,0.0
BKG_000372,GST_02224,2025-01-21,2025-02-27,37,5,CH_01,POL_04,Checked-In,,,321.01,1605.05,481.51,0.0
BKG_000373,GST_01146,2024-08-14,2024-09-06,23,3,CH_01,POL_01,No-Show,,RSN_06,339.39,1018.17,0.0,814.54
BKG_000374,GST_02382,2024-05-21,2024-07-07,47,3,CH_05,POL_04,Cancelled,2024-06-23,RSN_02,295.36,886.08,265.82,0.0
BKG_000375,GST_01695,2024-03-20,2024-03-21,1,3,CH_03,POL_05,Checked-In,,,226.93,680.79,0.0,0.0
BKG_000376,GST_00589,2025-01-21,2025-01-23,2,1,CH_04,POL_01,Checked-In,,,147.4,147.4,0.0,0.0
BKG_000377,GST_02296,2024-04-29,2024-05-18,19,5,CH_01,POL_02,Checked-In,,,257.14,1285.7,0.0,0.0
BKG_000378,GST_01632,2024-11-07,2024-11-26,19,3,CH_05,POL_05,Checked-In,,,216.71,650.13,0.0,0.0
BKG_000379,GST_00929,2024-04-30,2024-05-03,3,3,CH_06,POL_03,Checked-In,,,243.81,731.43,731.43,0.0
BKG_000380,GST_00289,2024-07-18,2024-08-24,37,14,CH_01,POL_01,Cancelled,2024-08-13,RSN_01,331.71,4643.94,0.0,0.0
BKG_000381,GST_01242,2024-04-15,2024-05-02,17,4,CH_02,POL_03,Checked-In,,,227.86,911.44,911.44,0.0
BKG_000382,GST_01677,2024-01-21,2024-01-24,3,2,CH_02,POL_04,Checked-In,,,293.04,586.08,175.82,0.0
BKG_000383,GST_01096,2025-04-17,2025-05-29,42,5,CH_02,POL_04,No-Show,,RSN_06,203.92,1019.6,305.88,1019.6
BKG_000384,GST_00089,2025-04-30,2025-06-26,57,4,CH_01,POL_02,Checked-In,,,311.01,1244.04,0.0,0.0
BKG_000385,GST_00977,2025-02-24,2025-03-08,12,2,CH_02,POL_02,Cancelled,2025-02-28,RSN_01,306.45,612.9,0.0,0.0
BKG_000386,GST_01055,2025-01-15,2025-03-01,45,7,CH_01,POL_04,Checked-In,,,197.05,1379.35,413.8,0.0
BKG_000387,GST_01208,2024-01-10,2024-01-18,8,3,CH_01,POL_05,Checked-In,,,250.22,750.66,0.0,0.0
BKG_000388,GST_00097,2025-05-10,2025-05-20,10,4,CH_03,POL_04,Checked-In,,,183.39,733.56,220.07,0.0
BKG_000389,GST_00208,2024-05-02,2024-05-21,19,3,CH_06,POL_01,Cancelled,2024-05-04,RSN_05,349.35,1048.05,0.0,0.0
BKG_000390,GST_01160,2025-01-21,2025-01-27,6,4,CH_02,POL_01,Cancelled,2025-01-21,RSN_05,164.39,657.56,0.0,0.0
BKG_000391,GST_01255,2025-05-09,2025-05-18,9,2,CH_02,POL_01,Cancelled,2025-05-15,RSN_02,205.96,411.92,0.0,0.0
BKG_000392,GST_02192,2024-12-10,2024-12-15,5,4,CH_01,POL_03,Checked-In,,,290.27,1161.08,1161.08,0.0
BKG_000393,GST_01464,2025-05-06,2025-05-10,4,3,CH_01,POL_02,Checked-In,,,244.61,733.83,0.0,0.0
BKG_000394,GST_02115,2024-07-15,2024-08-07,23,1,CH_02,POL_03,Checked-In,,,86.45,86.45,86.45,0.0
BKG_000395,GST_01869,2024-08-16,2024-08-20,4,4,CH_02,POL_01,Checked-In,,,239.79,959.16,0.0,0.0
BKG_000396,GST_00123,2024-12-07,2025-01-02,26,5,CH_05,POL_01,Cancelled,2024-12-30,RSN_04,326.7,1633.5,0.0,0.0
BKG_000397,GST_02117,2024-03-21,2024-03-29,8,4,CH_01,POL_03,Checked-In,,,192.09,768.36,768.36,0.0
BKG_000398,GST_02381,2024-03-17,2024-03-21,4,2,CH_06,POL_05,Checked-In,,,332.25,664.5,0.0,0.0
BKG_000399,GST_01181,2024-09-17,2024-09-19,2,1,CH_06,POL_03,Checked-In,,,210.25,210.25,210.25,0.0
BKG_000400,GST_00542,2024-12-24,2024-12-31,7,1,CH_03,POL_04,Checked-In,,,331.14,331.14,99.34,0.0
BKG_000401,GST_00259,2024-10-18,2024-11-05,18,1,CH_02,POL_04,Cancelled,2024-10-23,RSN_01,151.46,151.46,45.44,0.0
BKG_000402,GST_01614,2024-04-13,2024-04-15,2,1,CH_03,POL_04,Checked-In,,,355.63,355.63,106.69,0.0
