booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,policy_id,status,total_room_revenue,number_of_rooms,adults_count,children_count,cancellation_date,cancellation_reason_code,gross_revenue,gross_room_revenue,commission_amount,net_room_revenue,penalty_charged,deposit_paid
BKG_000120,G_03283,2023-11-19,2024-03-23,2024-03-28,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,12500.0,1,2,0,,,12500.0,12500.0,0.0,12500.0,0.0,1.0
BKG_000121,G_05861,2023-11-20,2024-02-08,2024-02-22,RT_STD,RC_RACK,CH_EXP,Leisure,POL_48H,Checked-In,35000.0,1,1,0,,,35000.0,35000.0,6300.0,28700.0,0.0,0.0
BKG_000122,G_02062,2023-11-20,2024-03-22,2024-03-29,RT_DLX,RC_RACK,CH_BKG,Group,POL_NONREF,Checked-In,26600.0,1,2,1,,,26600.0,26600.0,3990.0,22610.0,0.0,1.0
BKG_000123,G_02868,2023-11-22,2024-03-17,2024-03-26,RT_OCN,RC_PROMO,CH_DIR,Group,POL_FLEX,Checked-In,38250.0,1,1,2,,,38250.0,38250.0,0.0,38250.0,0.0,0.0
BKG_000124,G_02716,2023-11-22,2024-03-30,2024-04-09,RT_STD,RC_RACK,CH_BKG,Group,POL_NONREF,Checked-In,25000.0,1,1,1,,,25000.0,25000.0,3750.0,21250.0,0.0,1.0
BKG_000125,G_05872,2023-11-22,2024-04-26,2024-05-05,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,19125.0,1,1,1,,,19125.0,19125.0,0.0,19125.0,0.0,1.0
BKG_000126,G_04704,2023-11-22,2024-05-13,2024-05-18,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,19000.0,1,2,1,,,19000.0,19000.0,0.0,19000.0,0.0,1.0
BKG_000127,G_00539,2023-11-23,2024-02-03,2024-02-11,RT_STD,RC_RACK,CH_DIR,Group,POL_NONREF,Checked-In,20000.0,1,1,1,,,20000.0,20000.0,0.0,20000.0,0.0,1.0
BKG_000128,G_02943,2023-11-23,2024-02-05,2024-02-12,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2023-12-27,RSN_01,14875.0,0.0,0.0,0.0,0.0,0.0
BKG_000129,G_00565,2023-11-23,2024-02-05,2024-02-10,RT_STD,RC_RACK,CH_EXP,Leisure,POL_NONREF,Checked-In,12500.0,1,2,0,,,12500.0,12500.0,2250.0,10250.0,0.0,1.0
BKG_000130,G_04754,2023-11-23,2024-02-07,2024-02-17,RT_STD,RC_RACK,CH_EXP,Group,POL_48H,Checked-In,25000.0,1,1,1,,,25000.0,25000.0,4500.0,20500.0,0.0,0.0
BKG_000131,G_01026,2023-11-23,2024-02-25,2024-02-26,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,2125.0,1,2,0,,,2125.0,2125.0,382.5,1742.5,0.0,0.0
BKG_000132,G_04214,2023-11-23,2024-03-12,2024-03-16,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_NONREF,Cancelled,15200.0,1,1,2,2024-02-06,RSN_01,15200.0,15200.0,2736.0,12464.0,15200.0,1.0
BKG_000133,G_00957,2023-11-23,2024-04-22,2024-05-01,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Checked-In,19125.0,1,2,0,,,19125.0,19125.0,0.0,19125.0,0.0,0.0
BKG_000134,G_00043,2023-11-23,2024-04-29,2024-05-02,RT_SUI,RC_CORP,CH_BKG,Group,POL_FLEX,Cancelled,0.0,1,2,0,2024-04-26,RSN_01,18000.0,0.0,0.0,0.0,0.0,0.0
BKG_000135,G_00287,2023-11-23,2024-08-27,2024-08-29,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-08-25,RSN_06,15000.0,0.0,0.0,0.0,0.0,1.0
BKG_000136,G_01888,2023-11-24,2024-02-01,2024-02-02,RT_OCN,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2023-12-21,RSN_01,5000.0,0.0,0.0,0.0,0.0,0.0
BKG_000137,G_05499,2023-11-24,2024-02-09,2024-02-13,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,8500.0,1,2,0,,,8500.0,8500.0,0.0,8500.0,0.0,0.0
BKG_000138,G_03199,2023-11-24,2024-03-02,2024-03-08,RT_OCN,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2024-01-29,RSN_06,25500.0,0.0,0.0,0.0,0.0,0.0
BKG_000139,G_03929,2023-11-24,2024-03-16,2024-03-25,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2024-03-02,RSN_01,22500.0,0.0,0.0,0.0,0.0,0.0
BKG_000140,G_00536,2023-11-25,2024-02-10,2024-02-15,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,12500.0,1,2,0,,,12500.0,12500.0,1875.0,10625.0,0.0,0.0
BKG_000141,G_04749,2023-11-25,2024-02-13,2024-02-14,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2023-12-13,RSN_03,2125.0,0.0,0.0,0.0,0.0,1.0
BKG_000142,G_01996,2023-11-25,2024-02-13,2024-02-14,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_48H,Checked-In,2125.0,1,1,0,,,2125.0,2125.0,0.0,2125.0,0.0,0.0
BKG_000143,G_04134,2023-11-25,2024-03-13,2024-03-16,RT_STD,RC_NONREF,CH_EXP,Group,POL_48H,Checked-In,5625.0,1,2,0,,,5625.0,5625.0,1012.5,4612.5,0.0,0.0
BKG_000144,G_00539,2023-11-25,2024-03-22,2024-03-31,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Checked-In,22500.0,1,1,0,,,22500.0,22500.0,3375.0,19125.0,0.0,0.0
BKG_000145,G_00700,2023-11-26,2024-02-07,2024-02-09,RT_STD,RC_RACK,CH_EXP,Group,POL_FLEX,Cancelled,0.0,1,2,0,2024-01-23,RSN_01,5000.0,0.0,0.0,0.0,0.0,0.0
BKG_000146,G_05616,2023-11-26,2024-03-10,2024-03-21,RT_DLX,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,31350.0,1,1,0,,,31350.0,31350.0,0.0,31350.0,0.0,1.0
BKG_000147,G_03430,2023-11-27,2024-02-08,2024-02-14,RT_OCN,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,30000.0,1,2,1,,,30000.0,30000.0,0.0,30000.0,0.0,0.0
BKG_000148,G_01950,2023-11-27,2024-03-26,2024-04-06,RT_SUI,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,70125.0,1,1,0,,,70125.0,70125.0,0.0,70125.0,0.0,0.0
BKG_000149,G_01555,2023-11-27,2024-05-01,2024-05-03,RT_DLX,RC_PROMO,CH_CORP,Leisure,POL_NONREF,Checked-In,6460.0,1,2,1,,,6460.0,6460.0,0.0,6460.0,0.0,1.0
BKG_000150,G_00128,2023-11-28,2024-02-08,2024-02-11,RT_SUI,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-02-05,RSN_01,19125.0,0.0,0.0,0.0,0.0,1.0
BKG_000151,G_00933,2023-11-28,2024-02-27,2024-03-10,RT_DLX,RC_RACK,CH_CORP,Group,POL_FLEX,Checked-In,45600.0,1,1,1,,,45600.0,45600.0,0.0,45600.0,0.0,0.0
BKG_000152,G_01134,2023-11-28,2024-05-05,2024-05-11,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,22800.0,1,1,0,,,22800.0,22800.0,4104.0,18696.0,0.0,0.0
BKG_000153,G_01344,2023-11-28,2024-05-14,2024-05-26,RT_DLX,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,38760.0,1,1,1,,,38760.0,38760.0,5814.0,32946.0,0.0,0.0
BKG_000154,G_02669,2023-11-28,2024-05-19,2024-05-22,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-04-16,RSN_01,6375.0,0.0,0.0,0.0,0.0,0.0
BKG_000155,G_02330,2023-11-28,2024-06-19,2024-06-28,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,34200.0,1,2,1,,,34200.0,34200.0,0.0,34200.0,0.0,0.0
BKG_000156,G_02317,2023-11-29,2024-02-01,2024-02-04,RT_DLX,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Checked-In,9690.0,1,2,1,,,9690.0,9690.0,0.0,9690.0,0.0,0.0
BKG_000157,G_01632,2023-11-29,2024-02-17,2024-02-23,RT_OCN,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,30000.0,1,1,1,,,30000.0,30000.0,0.0,30000.0,0.0,1.0
BKG_000158,G_04697,2023-11-29,2024-02-27,2024-03-09,RT_DLX,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Checked-In,31350.0,1,2,1,,,31350.0,31350.0,4702.5,26647.5,0.0,0.0
BKG_000159,G_05929,2023-11-29,2024-04-11,2024-04-22,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,20625.0,1,1,1,,,20625.0,20625.0,0.0,20625.0,0.0,1.0
BKG_000160,G_05390,2023-11-30,2024-02-04,2024-02-06,RT_OCN,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-01-08,RSN_03,8500.0,0.0,0.0,0.0,0.0,1.0
BKG_000161,G_01405,2023-11-30,2024-02-17,2024-02-21,RT_STD,RC_CORP,CH_DIR,Leisure,POL_FLEX,Checked-In,8000.0,1,1,1,,,8000.0,8000.0,0.0,8000.0,0.0,1.0
BKG_000162,G_01424,2023-11-30,2024-02-29,2024-03-10,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_NONREF,Checked-In,18750.0,1,1,0,,,18750.0,18750.0,2812.5,15937.5,0.0,1.0
BKG_000163,G_01548,2023-12-01,2024-02-21,2024-02-29,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_48H,Checked-In,17000.0,1,1,1,,,17000.0,17000.0,0.0,17000.0,0.0,0.0
BKG_000164,G_04393,2023-12-01,2024-03-06,2024-03-07,RT_DLX,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2023-12-14,RSN_01,3230.0,0.0,0.0,0.0,0.0,0.0
BKG_000165,G_05435,2023-12-01,2024-03-22,2024-03-28,RT_DLX,RC_RACK,CH_EXP,Group,POL_48H,Checked-In,22800.0,1,2,1,,,22800.0,22800.0,4104.0,18696.0,0.0,0.0
BKG_000166,G_02761,2023-12-01,2024-03-25,2024-03-26,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,3800.0,1,1,2,,,3800.0,3800.0,0.0,3800.0,0.0,1.0
BKG_000167,G_00865,2023-12-01,2024-04-03,2024-04-04,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_48H,Checked-In,2125.0,1,1,0,,,2125.0,2125.0,382.5,1742.5,0.0,0.0
BKG_000168,G_00739,2023-12-01,2024-05-14,2024-05-19,RT_STD,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,12500.0,1,2,0,,,12500.0,12500.0,0.0,12500.0,0.0,0.0
BKG_000169,G_02502,2023-12-02,2024-02-28,2024-03-02,RT_STD,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,7500.0,1,1,1,,,7500.0,7500.0,0.0,7500.0,0.0,1.0
BKG_000170,G_04601,2023-12-02,2024-02-28,2024-03-07,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2023-12-14,RSN_01,17000.0,0.0,0.0,0.0,0.0,0.0
BKG_000171,G_02798,2023-12-02,2024-04-04,2024-04-15,RT_OCN,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,46750.0,1,1,1,,,46750.0,46750.0,0.0,46750.0,0.0,1.0
BKG_000172,G_05381,2023-12-03,2024-02-27,2024-03-07,RT_STD,RC_RACK,CH_DIR,Group,POL_48H,No-Show,2500.0,1,2,0,,,22500.0,2500.0,0.0,2500.0,2500.0,1.0
BKG_000173,G_05420,2023-12-03,2024-03-03,2024-03-12,RT_DLX,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,25650.0,1,1,2,,,25650.0,25650.0,4617.0,21033.0,0.0,0.0
BKG_000174,G_03429,2023-12-03,2024-04-01,2024-04-10,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,19125.0,1,2,0,,,19125.0,19125.0,0.0,19125.0,0.0,1.0
BKG_000175,G_05566,2023-12-03,2024-04-08,2024-04-14,RT_OCN,RC_PROMO,CH_EXP,Leisure,POL_NONREF,Checked-In,25500.0,1,1,2,,,25500.0,25500.0,4590.0,20910.0,0.0,1.0
BKG_000176,G_04484,2023-12-03,2024-04-30,2024-05-05,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,10625.0,1,1,1,,,10625.0,10625.0,1593.75,9031.25,0.0,0.0
BKG_000177,G_04251,2023-12-03,2024-06-07,2024-06-18,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_48H,Checked-In,20625.0,1,1,1,,,20625.0,20625.0,0.0,20625.0,0.0,0.0
BKG_000178,G_04710,2023-12-04,2024-02-13,2024-02-27,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2023-12-06,RSN_01,53200.0,0.0,0.0,0.0,0.0,0.0
BKG_000179,G_02037,2023-12-04,2024-02-24,2024-03-06,RT_SUI,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-01-11,RSN_01,70125.0,0.0,0.0,0.0,0.0,0.0
BKG_000180,G_02006,2023-12-04,2024-03-15,2024-03-17,RT_STD,RC_RACK,CH_EXP,Leisure,POL_48H,Checked-In,5000.0,1,1,0,,,5000.0,5000.0,900.0,4100.0,0.0,0.0
BKG_000181,G_00711,2023-12-04,2024-05-04,2024-05-12,RT_DLX,RC_PROMO,CH_CORP,Group,POL_FLEX,Checked-In,25840.0,1,1,0,,,25840.0,25840.0,0.0,25840.0,0.0,0.0
BKG_000182,G_02061,2023-12-04,2024-08-12,2024-08-25,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,No-Show,1875.0,1,1,1,,,24375.0,1875.0,0.0,1875.0,1875.0,1.0
BKG_000183,G_05415,2023-12-05,2024-01-31,2024-02-10,RT_STD,RC_CORP,CH_DIR,Group,POL_FLEX,Checked-In,20000.0,1,2,0,,,20000.0,20000.0,0.0,20000.0,0.0,0.0
BKG_000184,G_05932,2023-12-05,2024-02-08,2024-02-11,RT_STD,RC_RACK,CH_EXP,Leisure,POL_48H,Checked-In,7500.0,1,2,0,,,7500.0,7500.0,1350.0,6150.0,0.0,0.0
BKG_000185,G_00541,2023-12-05,2024-02-14,2024-02-20,RT_DLX,RC_RACK,CH_BKG,Group,POL_48H,Checked-In,22800.0,1,1,0,,,22800.0,22800.0,3420.0,19380.0,0.0,0.0
BKG_000186,G_00824,2023-12-05,2024-02-15,2024-02-23,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-01-03,RSN_01,20000.0,0.0,0.0,0.0,0.0,0.0
BKG_000187,G_04654,2023-12-05,2024-03-01,2024-03-08,RT_STD,RC_RACK,CH_DIR,Leisure,POL_48H,No-Show,2500.0,1,1,0,,,17500.0,2500.0,0.0,2500.0,2500.0,1.0
BKG_000188,G_04884,2023-12-05,2024-03-03,2024-03-10,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,14875.0,1,2,0,,,14875.0,14875.0,0.0,14875.0,0.0,1.0
BKG_000189,G_03350,2023-12-05,2024-03-21,2024-03-30,RT_STD,RC_RACK,CH_DIR,Leisure,POL_NONREF,Checked-In,22500.0,1,1,0,,,22500.0,22500.0,0.0,22500.0,0.0,1.0
BKG_000190,G_00393,2023-12-05,2024-03-24,2024-04-07,RT_OCN,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,70000.0,1,2,1,,,70000.0,70000.0,12600.0,57400.0,0.0,0.0
BKG_000191,G_02113,2023-12-05,2024-04-01,2024-04-05,RT_SUI,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-02-25,RSN_01,25500.0,0.0,0.0,0.0,0.0,0.0
BKG_000192,G_03466,2023-12-05,2024-05-15,2024-05-22,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,13125.0,1,1,1,,,13125.0,13125.0,2362.5,10762.5,0.0,0.0
BKG_000193,G_03276,2023-12-05,2024-05-20,2024-06-02,RT_STD,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-02-09,RSN_01,24375.0,0.0,0.0,0.0,0.0,0.0
BKG_000194,G_05432,2023-12-05,2024-06-23,2024-07-07,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_NONREF,Checked-In,29750.0,1,2,0,,,29750.0,29750.0,5355.0,24395.0,0.0,1.0
BKG_000195,G_00609,2023-12-06,2024-02-08,2024-02-16,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,20000.0,1,1,1,,,20000.0,20000.0,0.0,20000.0,0.0,1.0
BKG_000196,G_05157,2023-12-06,2024-02-20,2024-02-29,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Checked-In,19125.0,1,1,1,,,19125.0,19125.0,0.0,19125.0,0.0,0.0
BKG_000197,G_04414,2023-12-07,2024-02-05,2024-02-15,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,18750.0,1,2,0,,,18750.0,18750.0,3375.0,15375.0,0.0,0.0
BKG_000198,G_04093,2023-12-07,2024-02-10,2024-02-15,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_FLEX,Checked-In,10625.0,1,2,0,,,10625.0,10625.0,0.0,10625.0,0.0,0.0
BKG_000199,G_05822,2023-12-07,2024-02-28,2024-03-03,RT_DLX,RC_RACK,CH_EXP,Leisure,POL_FLEX,Checked-In,15200.0,1,2,0,,,15200.0,15200.0,2736.0,12464.0,0.0,0.0
BKG_000200,G_05768,2023-12-07,2024-03-05,2024-03-17,RT_STD,RC_CORP,CH_EXP,Leisure,POL_48H,Checked-In,24000.0,1,2,0,,,24000.0,24000.0,4320.0,19680.0,0.0,0.0
BKG_000201,G_03897,2023-12-07,2024-03-19,2024-03-31,RT_SUI,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-02-25,RSN_01,76500.0,0.0,0.0,0.0,0.0,0.0
BKG_000202,G_00872,2023-12-07,2024-03-31,2024-04-03,RT_OCN,RC_RACK,CH_CORP,Leisure,POL_FLEX,Checked-In,15000.0,1,1,1,,,15000.0,15000.0,0.0,15000.0,0.0,0.0
BKG_000203,G_01943,2023-12-08,2024-02-02,2024-02-05,RT_DLX,RC_CORP,CH_DIR,Leisure,POL_FLEX,Checked-In,9120.0,1,2,1,,,9120.0,9120.0,0.0,9120.0,0.0,0.0
BKG_000204,G_04616,2023-12-08,2024-02-07,2024-02-18,RT_DLX,RC_CORP,CH_DIR,Leisure,POL_FLEX,Checked-In,33440.0,1,1,1,,,33440.0,33440.0,0.0,33440.0,0.0,0.0
BKG_000205,G_00558,2023-12-08,2024-02-16,2024-02-18,RT_OCN,RC_PROMO,CH_BKG,Group,POL_48H,Checked-In,8500.0,1,1,0,,,8500.0,8500.0,1275.0,7225.0,0.0,0.0
BKG_000206,G_03030,2023-12-08,2024-02-18,2024-03-03,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_NONREF,Checked-In,29750.0,1,1,1,,,29750.0,29750.0,4462.5,25287.5,0.0,1.0
BKG_000207,G_04239,2023-12-08,2024-07-16,2024-07-22,RT_DLX,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,22800.0,1,2,0,,,22800.0,22800.0,0.0,22800.0,0.0,0.0
BKG_000208,G_05309,2023-12-09,2024-02-03,2024-02-12,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,19125.0,1,2,0,,,19125.0,19125.0,0.0,19125.0,0.0,1.0
BKG_000209,G_00176,2023-12-09,2024-03-16,2024-03-17,RT_SUI,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-03-13,RSN_01,5625.0,0.0,0.0,0.0,0.0,0.0
BKG_000210,G_04746,2023-12-09,2024-04-09,2024-04-20,RT_DLX,RC_NONREF,CH_CORP,Leisure,POL_FLEX,Checked-In,31350.0,1,1,1,,,31350.0,31350.0,0.0,31350.0,0.0,0.0
BKG_000211,G_01886,2023-12-09,2024-06-24,2024-06-29,RT_DLX,RC_NONREF,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,1,2023-12-28,RSN_01,14250.0,0.0,0.0,0.0,0.0,0.0
BKG_000212,G_01304,2023-12-10,2024-03-22,2024-03-23,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,2125.0,1,1,0,,,2125.0,2125.0,0.0,2125.0,0.0,0.0
BKG_000213,G_03258,2023-12-10,2024-03-27,2024-04-02,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,19380.0,1,1,1,,,19380.0,19380.0,0.0,19380.0,0.0,1.0
BKG_000214,G_02367,2023-12-10,2024-04-21,2024-05-01,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-01-15,RSN_01,25000.0,0.0,0.0,0.0,0.0,0.0
BKG_000215,G_03606,2023-12-11,2024-02-12,2024-02-17,RT_DLX,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-01-26,RSN_01,16150.0,0.0,0.0,0.0,0.0,0.0
BKG_000216,G_03328,2023-12-11,2024-02-19,2024-02-22,RT_STD,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Checked-In,5625.0,1,1,1,,,5625.0,5625.0,0.0,5625.0,0.0,1.0
BKG_000217,G_00164,2023-12-11,2024-02-19,2024-02-25,RT_SUI,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-02-16,RSN_01,45000.0,0.0,0.0,0.0,0.0,0.0
BKG_000218,G_04376,2023-12-11,2024-02-20,2024-03-04,RT_STD,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Checked-In,27625.0,1,2,0,,,27625.0,27625.0,4143.75,23481.25,0.0,0.0
BKG_000219,G_04924,2023-12-11,2024-03-04,2024-03-06,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,6460.0,1,1,1,,,6460.0,6460.0,0.0,6460.0,0.0,1.0
BKG_000220,G_05786,2023-12-11,2024-03-24,2024-04-07,RT_STD,RC_RACK,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2024-02-20,RSN_01,35000.0,0.0,0.0,0.0,0.0,0.0
BKG_000221,G_02797,2023-12-11,2024-03-28,2024-04-04,RT_OCN,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,35000.0,1,1,0,,,35000.0,35000.0,0.0,35000.0,0.0,0.0
BKG_000222,G_01755,2023-12-11,2024-03-28,2024-03-31,RT_OCN,RC_NONREF,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2023-12-17,RSN_04,11250.0,0.0,0.0,0.0,0.0,1.0
BKG_000223,G_02455,2023-12-12,2024-02-14,2024-02-19,RT_STD,RC_PROMO,CH_EXP,Group,POL_FLEX,Cancelled,0.0,1,1,1,2024-01-06,RSN_01,10625.0,0.0,0.0,0.0,0.0,0.0
BKG_000224,G_00227,2023-12-12,2024-02-20,2024-02-26,RT_SUI,RC_RACK,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,2,2024-02-17,RSN_03,45000.0,0.0,0.0,0.0,0.0,0.0
BKG_000225,G_03108,2023-12-12,2024-02-21,2024-03-03,RT_STD,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Checked-In,23375.0,1,1,0,,,23375.0,23375.0,0.0,23375.0,0.0,1.0
BKG_000226,G_00758,2023-12-12,2024-03-07,2024-03-09,RT_OCN,RC_PROMO,CH_BKG,Group,POL_FLEX,Cancelled,0.0,1,1,0,2024-03-04,RSN_01,8500.0,0.0,0.0,0.0,0.0,0.0
BKG_000227,G_03710,2023-12-13,2024-02-08,2024-02-17,RT_SUI,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,67500.0,1,1,0,,,67500.0,67500.0,10125.0,57375.0,0.0,1.0
BKG_000228,G_02155,2023-12-13,2024-02-15,2024-02-17,RT_STD,RC_CORP,CH_BKG,Leisure,POL_FLEX,Checked-In,4000.0,1,2,0,,,4000.0,4000.0,600.0,3400.0,0.0,0.0
BKG_000229,G_05695,2023-12-13,2024-02-25,2024-03-10,RT_STD,RC_PROMO,CH_EXP,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2024-02-16,RSN_01,29750.0,0.0,0.0,0.0,0.0,0.0
BKG_000230,G_05409,2023-12-13,2024-03-02,2024-03-07,RT_STD,RC_NONREF,CH_EXP,Leisure,POL_FLEX,Checked-In,9375.0,1,1,0,,,9375.0,9375.0,1687.5,7687.5,0.0,0.0
BKG_000231,G_01862,2023-12-13,2024-03-27,2024-04-02,RT_OCN,RC_PROMO,CH_DIR,Leisure,POL_NONREF,Checked-In,25500.0,1,2,1,,,25500.0,25500.0,0.0,25500.0,0.0,1.0
BKG_000232,G_05967,2023-12-13,2024-03-31,2024-04-12,RT_STD,RC_PROMO,CH_CORP,Group,POL_FLEX,Checked-In,25500.0,1,2,0,,,25500.0,25500.0,0.0,25500.0,0.0,0.0
BKG_000233,G_04889,2023-12-13,2024-04-22,2024-04-26,RT_STD,RC_RACK,CH_BKG,Leisure,POL_NONREF,Checked-In,10000.0,1,2,0,,,10000.0,10000.0,1500.0,8500.0,0.0,1.0
BKG_000234,G_01336,2023-12-14,2024-02-08,2024-02-15,RT_DLX,RC_PROMO,CH_DIR,Leisure,POL_FLEX,Cancelled,0.0,1,1,1,2023-12-30,RSN_05,22610.0,0.0,0.0,0.0,0.0,1.0
BKG_000235,G_05452,2023-12-14,2024-02-20,2024-02-24,RT_STD,RC_RACK,CH_BKG,Group,POL_48H,Checked-In,10000.0,1,2,0,,,10000.0,10000.0,1500.0,8500.0,0.0,0.0
BKG_000236,G_01535,2023-12-14,2024-02-21,2024-02-24,RT_STD,RC_PROMO,CH_CORP,Leisure,POL_48H,Checked-In,6375.0,1,1,0,,,6375.0,6375.0,0.0,6375.0,0.0,0.0
BKG_000237,G_01112,2023-12-14,2024-02-22,2024-02-25,RT_STD,RC_RACK,CH_DIR,Leisure,POL_FLEX,Checked-In,7500.0,1,1,1,,,7500.0,7500.0,0.0,7500.0,0.0,0.0
BKG_000238,G_01611,2023-12-15,2024-02-22,2024-02-29,RT_STD,RC_RACK,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,2,0,2023-12-17,RSN_01,17500.0,0.0,0.0,0.0,0.0,0.0
BKG_000239,G_00348,2023-12-15,2024-02-23,2024-02-25,RT_SUI,RC_PROMO,CH_BKG,Leisure,POL_FLEX,Cancelled,0.0,1,1,0,2024-02-20,RSN_01,12750.0,0.0,0.0,0.0,0.0,0.0
